USC00049053,41.9600,-121.4744,1230.8
USC00049063,37.8769,-119.3436,2649.9
USC00049073,37.5019,-120.8456,31.4
USC00049099,34.1281,-116.0369,602.0
USC00049111,34.9881,-120.3211,177.4
USC00049152,34.0697,-118.4428,131.1
USC00049185,37.7719,-122.1675,120.1
USC00049219,38.1000,-122.1869,103.9
USC00049298,39.5214,-120.0269,1654.8
USC00049325,34.5292,-117.2928,877.8
USC00049367,36.3283,-119.2997,92.4
USC00049378,33.2353,-117.2322,131.1
USC00049390,40.4583,-121.8664,676.7
USC00049452,35.5892,-119.3519,88.7
USC00049473,36.9308,-121.7692,29.0
USC00049582,38.3775,-120.5453,845.8
USC00049621,40.6117,-122.5281,394.7
USC00049694,40.9467,-123.6364,141.4
USC00049699,39.5231,-122.3047,71.3
USC00049742,38.5253,-121.9778,41.1
USC00049781,38.6828,-121.7939,20.4
USC00049785,34.1819,-118.5744,240.8
USC00049855,37.7503,-119.5897,1224.7
USC00049866,41.7031,-122.6414,825.7
USC00049884,34.2183,-116.4072,1050.0
USS0019L03S,38.8500,-119.9400,2370.1
USS0019L05S,38.6100,-119.9200,2455.8
USS0019L06S,38.5100,-119.6300,2357.9
USS0019L07S,38.3100,-119.6000,2690.5
USS0019L08S,38.3000,-119.5500,2194.0
USS0019L13S,38.0700,-119.2300,2878.8
USS0019L17S,38.4400,-119.3700,2814.2
USS0019L19S,38.5500,-119.8000,2671.6
USS0019L24S,38.9200,-119.9200,2615.8
USS0019L38S,38.2800,-119.6100,2931.3
USS0019L39S,38.6700,-119.8200,1863.9
USS0019L40S,38.6700,-119.6100,2532.9
USS0019L41S,38.7200,-119.8900,2477.7
USS0019L42S,38.4000,-119.5400,2838.6
USS0019L43S,38.6800,-119.9600,2443.6
USS0019L44S,38.8400,-119.8900,2608.2
USS0019L45S,38.6900,-119.9900,2546.0
USS0020H02S,41.8900,-120.7500,1575.8
USS0020H06S,41.5800,-120.3000,2142.7
USS0020H12S,41.9900,-120.1800,2243.3
USS0020H13S,41.2400,-120.7900,1886.7
USS0020K03S,39.4900,-120.2800,1967.8
USS0020K04S,39.4500,-120.2900,2134.5
USS0020K05S,39.4300,-120.3100,2545.7
USS0020K13S,39.3000,-120.1800,1983.9
USS0020K25S,39.1400,-120.2200,2028.4
USS0020K27S,39.1700,-120.1500,2071.7
USS0020K30S,39.1900,-120.2600,2447.2
USS0020K31S,39.3300,-120.3700,2089.4
USS0020L02S,39.0000,-120.1300,2343.6
USS0020L06S,38.8500,-120.0800,2337.8
USS0020L10S,38.9300,-120.0500,1900.7
USW00003102,34.0531,-117.5769,281.6
USW00003104,33.6317,-116.1642,-36.0
USW00003122,33.8017,-118.3411,27.4
USW00003131,32.8144,-117.1375,127.4
USW00003144,32.8347,-115.5767,-16.8
USW00003159,34.7411,-118.2125,712.6
USW00003166,33.8717,-117.9855,26.2
